case_name,regime,variant,k,case_seed,scenario,method,method_seed,f_found,f_oracle,gap,recovered,oracle_verified,allocation,spend_fraction,n_function_evals,wall_time_s,censored,timestamp,censor_reason
Study_sinusoidal_k15_s0,convex,sinusoidal,15,0,Scenario 02,genetic_algorithm,0,97.01308684228252,98.33877580159125,1.325688959308735,False,True,"[3.7404409217861265, 2.492577776303495, 1.700167474019067, 1.560286228156676, 1.9339051232202535, 0.3421615666241419, 5.937314808938973e-06, 8.97016924665443, 0.0, 2.953012109454337, 63.25880763880196, 3.0696997853079138, 8.07425652321794, 0.017256106449673566, 1.8872535626891687]",1.0,3050.0,13.963315499946475,False,2026-07-24T09:51:13+00:00,
Study_sinusoidal_k15_s0,convex,sinusoidal,15,0,Scenario 02,slsqp,0,98.3387758029398,98.33877580159125,-1.3485390581990941e-09,True,True,"[0.0, 0.0, 0.0, 0.0, 1.6998883780228544, 0.0, 0.0, 0.0, 0.0, 1.030795570747827, 97.26931605122932, 0.0, 0.0, 0.0, 0.0]",1.0,9260.0,42.429119599983096,False,2026-07-24T09:51:31+00:00,
Study_sinusoidal_k15_s0,convex,sinusoidal,15,0,Scenario 03,basin_hopping,0,98.38668927132292,98.38668926999468,-1.3282459576657857e-09,True,True,"[0.0, 0.0, 0.0, 0.0, 3.914228494996562, 0.0, 0.0, 0.0, 0.0, 0.0, 96.08577150500344, 0.0, 0.0, 0.0, 0.0]",1.0,1681.0,7.7807915000012144,False,2026-07-24T09:51:39+00:00,
Study_sinusoidal_k15_s0,convex,sinusoidal,15,0,Scenario 03,slsqp,0,98.38668927210301,98.38668926999468,-2.1083366164020845e-09,True,True,"[0.0, 0.0, 0.0, 0.0, 3.9142660535413967, 0.0, 0.0, 0.0, 0.0, 0.0, 96.08573394645862, 0.0, 0.0, 0.0, 0.0]",1.0000000000000002,6400.0,29.393436999991536,False,2026-07-24T09:51:43+00:00,
Study_sinusoidal_k15_s0,convex,sinusoidal,15,0,Scenario 03,genetic_algorithm,0,97.31839812126942,98.38668926999468,1.068291148725251,False,True,"[2.707379099812683, 4.135638412934379, 0.03673381279874855, 0.0, 2.428618761253874, 0.0, 0.0019565920510574955, 10.935921368272169, 4.619108244743983, 0.02304598254041212, 64.13230274357366, 0.10852630927015362, 8.610849437004916, 1.9789368327700576, 0.2809824029739266]",1.0000000000000002,3050.0,13.949284000031184,False,2026-07-24T09:51:53+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 01,basin_hopping,1,95.13845249766011,95.13845242731288,-7.034722671050986e-08,True,True,"[18.456161628920725, 3.022325956715488e-08, 2.4483331245252548e-08, 28.603325503257924, 2.012191751492497e-08, 19.81386629149898, 2.054253071275782e-08, 23.62485072485432, 9.501795538991916, 2.471984944605285e-08, 2.2303896632315266e-08, 2.262558074435137e-08, 2.500318880632932e-08, 5.603204977510236e-08, 6.642053042384807e-08]",0.9999999999999999,3748.0,16.932451600034256,False,2026-07-24T09:52:10+00:00,
Study_sinusoidal_k12_s28,convex,sinusoidal,12,28,Scenario 03,grid,28,98.37125741136408,98.41640224280282,0.04514483143873349,True,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,,614.8774429999758,True,2026-07-24T09:52:20+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 01,genetic_algorithm,1,95.00653905057987,95.13845242731288,0.13191337673301007,False,True,"[16.344035386447594, 0.09106749218111626, 0.01620534742954432, 21.799803769226934, 0.009538220351978504, 8.945824596706201, 0.8406038582140491, 30.227444248468743, 19.17697811771142, 0.5485263447902251, 6.221766788861269e-08, 0.03614788411750609, 0.0004098773443525721, 0.005178405743644031, 1.9582363890490184]",0.9999999999999999,3050.0,13.672517300001346,False,2026-07-24T09:52:23+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 02,basin_hopping,1,95.33332507503796,95.33332501049792,-6.454004619627085e-08,True,True,"[15.335586180582668, 1.7330796785735528e-08, 1.7924075538711852e-08, 31.54432667982327, 1.4333741076112172e-08, 19.08494691449861, 1.459570824567101e-08, 23.406776051145826, 10.628363819415293, 1.841450166035514e-08, 1.0844752309263074e-07, 1.682830405883587e-08, 1.8932256638161646e-08, 3.674378322727484e-08, 9.09836427178819e-08]",1.0000000000000002,3674.0,16.83665720000863,False,2026-07-24T09:52:40+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 01,slsqp,1,95.13845255023344,95.13845242731288,-1.2292055373563926e-07,True,True,"[18.475180887836984, 3.080073203997998e-08, 7.407838906389995e-08, 28.611973314357723, 2.616798610361764e-08, 19.819495416203413, 6.964823563347943e-08, 23.60884881535166, 9.484500878671929, 6.104441611865811e-08, 1.0160520878915109e-07, 4.797334386112008e-08, 2.0171069856758292e-07, 3.773555716927442e-08, 3.6813712514561016e-08]",1.0,14231.0,65.55227680003736,False,2026-07-24T09:52:48+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 02,genetic_algorithm,1,95.21107649173132,95.33332501049792,0.1222485187665967,False,True,"[11.50869675013265, 0.4024654096016373, 0.48980815761268504, 18.293606319712964, 0.0940686486156581, 12.369240372144477, 0.008485056085273326, 28.45267959924211, 23.687216422875004, 0.12271981750341006, 0.028357511378704528, 0.0004914618151044923, 0.0, 5.8689193486431805e-05, 4.5421057840868455]",0.9999999999999999,3050.0,16.180874899961054,False,2026-07-24T09:52:56+00:00,
Study_sinusoidal_k12_s29,convex,sinusoidal,12,29,Scenario 01,grid,29,98.56983082059082,98.56983082059082,0.0,True,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]",1.0,,612.64274510002,True,2026-07-24T09:53:01+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 03,basin_hopping,1,95.52435731562453,95.5243572824742,-3.315032870432333e-08,True,True,"[12.196392908291825, 8.641924186647374e-09, 9.305520725475979e-09, 34.47288009949826, 7.204597178031879e-08, 18.35616804067952, 8.012899249758045e-09, 23.206368196476618, 11.768190596776149, 2.0105881817353075e-08, 7.854612648542243e-09, 7.876040496539604e-09, 9.204626100798984e-09, 5.727798973536324e-09, 9.502345998560174e-09]",1.0,3653.0,19.624790300033055,False,2026-07-24T09:53:16+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 03,genetic_algorithm,1,95.37010001453035,95.5243572824742,0.15425726794384786,False,True,"[21.662139479248662, 0.029825056265525444, 0.049891922193854125, 16.23888269603898, 0.12088099336557362, 10.981190509758243, 0.0, 25.054241882853756, 20.636078277617393, 1.4292479712218233, 0.0, 0.0899304970508153, 0.0, 0.0043706065732216064, 3.7033201078121407]",0.9999999999999999,3050.0,16.411964100028854,False,2026-07-24T09:53:18+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 02,slsqp,1,95.33332511170099,95.33332501049792,-1.0120307081251667e-07,True,True,"[15.33933648417244, 0.0, 0.0, 31.544959822100385, 0.0, 19.092679394216322, 0.0, 23.40133946084194, 10.621684838668912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9999999999999999,14070.0,70.71698150003795,False,2026-07-24T09:53:31+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 01,basin_hopping,2,94.56531028080167,94.5653102053949,-7.540677415818209e-08,True,True,"[4.176262493067946, 5.8338249421275886e-08, 1.8789239112119257e-08, 91.06893956125506, 1.7722044345300765e-08, 1.7471320634508745e-08, 4.070736663573165e-08, 4.797688165383398e-08, 7.877846843402312e-08, 6.223970030550811e-08, 2.0083316333675898e-08, 4.754797466210772, 1.6348927245674342e-08, 1.561015666846604e-08, 8.540053696118244e-08]",1.0,2739.0,14.192593400017358,False,2026-07-24T09:53:32+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 01,genetic_algorithm,2,93.63149326993492,94.5653102053949,0.9338169354599728,False,True,"[4.669201202481837, 1.3633982931150759, 1.1360209484617791, 38.68767977447499, 0.024533720140593997, 0.0, 0.0, 24.699019136955453, 5.67888625199366, 3.5876729074686544, 0.029311720281769447, 18.80431203988629, 0.0033100163787535353, 1.1745335025208101, 0.14212048584033504]",1.0000000000000002,3050.0,14.650880899978802,False,2026-07-24T09:53:46+00:00,
Study_sinusoidal_k12_s29,convex,sinusoidal,12,29,Scenario 02,grid,29,98.58156297009225,98.58156297009225,0.0,True,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]",1.0,,615.2448914000415,True,2026-07-24T09:53:50+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 02,basin_hopping,2,94.69199301094253,94.69199291659643,-9.434609182790155e-08,True,True,"[3.2861070624685906, 0.0, 0.0, 90.87150775929263, 1.1880085692347503e-08, 1.2092511479476719e-08, 1.34678518246009e-08, 1.7438793637308307e-09, 1.2581816825109628e-08, 2.0502716879239151e-07, 1.4412000625223407e-08, 5.842384869407755, 1.2407852492237858e-08, 1.2305889609530251e-08, 1.291198255935118e-08]",1.0,2727.0,13.629467000020668,False,2026-07-24T09:53:59+00:00,
Study_sinusoidal_k15_s1,convex,sinusoidal,15,1,Scenario 03,slsqp,1,95.52435739762147,95.5243572824742,-1.1514727304984262e-07,True,True,"[12.203112194628854, 0.0, 0.0, 34.47548550027713, 0.0, 18.35994991108549, 0.0, 23.20057247158377, 11.760879922424754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,14071.0,72.0474005000433,False,2026-07-24T09:54:01+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 02,genetic_algorithm,2,93.77892285570036,94.69199291659643,0.9130700608960751,False,True,"[6.986351741745334, 8.882436372960868, 5.316967619792065, 33.8818135772891, 0.5035092113142137, 0.0, 0.0, 24.87836187904742, 2.0002780056809013, 4.388831155466183, 0.03095716268504155, 12.30281889839968, 2.9880943985948866e-05, 0.7343825997079374, 0.09326189496726045]",0.9999999999999999,3050.0,15.054254300019238,False,2026-07-24T09:54:05+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 01,slsqp,2,94.56531042746053,94.5653102053949,-2.220656369900098e-07,True,True,"[4.1701440161198855, 0.0, 0.0, 91.07594078725377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.753915196626346, 0.0, 0.0, 0.0]",1.0000000000000002,11048.0,55.1312159000081,False,2026-07-24T09:54:11+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 03,basin_hopping,2,94.81537068344744,94.81537054109486,-1.4235257594918949e-07,True,True,"[2.3926809288527755, 0.0, 0.0, 90.67435662441059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.932962446736641, 0.0, 0.0, 0.0]",1.0,2708.0,12.909940099983942,False,2026-07-24T09:54:14+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 03,genetic_algorithm,2,93.86512515236838,94.81537054109486,0.9502453887264863,False,True,"[5.543426974961826, 10.677357348287005, 0.4480705299202602, 39.335487311566474, 0.5313351170415095, 0.005350928723234696, 2.188498605703577, 20.295244704679185, 4.645472322564278, 2.117428407113796, 0.0, 14.205828029554329, 0.0, 0.0011102104130467833, 0.005389509471483911]",0.9999999999999999,3050.0,14.274594900023658,False,2026-07-24T09:54:20+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 02,slsqp,2,94.69199306789902,94.69199291659643,-1.5130258645967842e-07,True,True,"[3.2789059345445253, 0.0, 0.0, 90.87503367249892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.846060392956556, 0.0, 0.0, 0.0]",1.0,10987.0,53.4014923000359,False,2026-07-24T09:54:25+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 01,basin_hopping,3,94.92164308028754,94.92164295981033,-1.20477210430181e-07,True,True,"[0.0, 0.0, 12.902435922894927, 0.0, 0.0, 0.0, 0.0, 42.57171983303466, 0.0, 0.0, 44.525844244070406, 0.0, 0.0, 0.0, 0.0]",1.0,2973.0,14.44451180001488,False,2026-07-24T09:54:28+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 01,genetic_algorithm,3,94.7256281761423,94.92164295981033,0.1960147836680335,False,True,"[1.8257653910906544, 0.0002820324939904011, 24.560048071628025, 17.622320744878273, 0.021274369992898192, 0.0005181725154687348, 0.0029548326192988072, 19.658540909771283, 4.108153262861574, 0.015231057821148931, 32.10932367667486, 0.005847707240986645, 0.05945529450718963, 0.0, 0.0102844759043467]",1.0,3050.0,14.467531000031158,False,2026-07-24T09:54:34+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 02,basin_hopping,3,95.0640809481386,95.06408082823931,-1.1989928339062317e-07,True,True,"[9.504310613521117e-08, 2.3805630496741694e-08, 10.982998766066833, 8.054609923807631e-07, 2.4686607785939725e-08, 2.298583020986618e-08, 2.5053498385218398e-08, 45.086832349902124, 2.660196063006328e-08, 1.3465159683163926e-07, 43.93016753715987, 2.515025884240665e-08, 2.267651398350964e-08, 1.1813435405771666e-07, 2.2620838448441592e-08]",1.0000000000000002,3038.0,14.235206000041217,False,2026-07-24T09:54:42+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 02,genetic_algorithm,3,94.84757130929317,95.06408082823931,0.21650951894613968,False,True,"[1.5121375402626862, 0.0002478616837892847, 24.16198452939491, 16.948846508291414, 0.007590456744404458, 0.0, 0.0012331430499042948, 21.085312092231646, 4.497147843702935, 0.14534957172457483, 31.025711750919484, 0.000754348936313151, 0.2820864256523994, 0.31778177455427037, 0.013816152851252978]",0.9999999999999999,3050.0,14.020318099996075,False,2026-07-24T09:54:48+00:00,
Study_sinusoidal_k15_s2,convex,sinusoidal,15,2,Scenario 03,slsqp,2,94.81537072537554,94.81537054109486,-1.842806796048535e-07,True,True,"[2.3960165544330554, 0.0, 0.0, 90.67042367517499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9335597703919465, 0.0, 0.0, 0.0]",1.0,10890.0,51.1920994000393,False,2026-07-24T09:54:51+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 03,basin_hopping,3,95.1994386719297,95.19943837481131,-2.971183903355268e-07,True,True,"[0.0, 0.0, 9.04767438303492, 0.0, 0.0, 0.0, 0.0, 47.61526002714275, 0.0, 0.0, 43.33706558982234, 0.0, 0.0, 0.0, 0.0]",1.0,3107.0,14.487302699999418,False,2026-07-24T09:55:03+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 03,genetic_algorithm,3,94.98043607821538,95.19943837481131,0.2190022965959315,False,True,"[1.6320731643690018, 0.002046956668890775, 25.138341336645087, 15.170515082988825, 0.002305575827985635, 0.0, 0.035663364701939336, 23.177597846758687, 5.310456717673364, 0.011720227195559423, 29.23150497074306, 0.26033775944479703, 0.02260704295800867, 0.0, 0.004829954024820624]",1.0000000000000002,3050.0,14.389393499994185,False,2026-07-24T09:55:05+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 01,slsqp,3,94.92164315370441,94.92164295981033,-1.938940812351575e-07,True,True,"[0.0, 0.0, 12.903049899847224, 0.0, 0.0, 0.0, 0.0, 42.57014324863303, 0.0, 0.0, 44.52680685151975, 0.0, 0.0, 0.0, 0.0]",1.0,12238.0,58.41948290000437,False,2026-07-24T09:55:10+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 01,basin_hopping,4,95.32542583050335,95.32542576259736,-6.790598661154945e-08,True,True,"[0.0, 0.0, 39.329449105824565, 0.0, 0.0, 0.0, 0.0, 24.183600527824993, 0.0, 0.0, 0.0, 0.0, 36.48695035675607, 0.0, 9.594373223741673e-09]",1.0,2973.0,14.98082479997538,False,2026-07-24T09:55:20+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 02,slsqp,3,95.06408113903552,95.06408082823931,-3.107962101012163e-07,True,True,"[0.0, 0.0, 10.983024715818825, 8.804065085885439e-08, 0.0, 0.0, 0.0, 45.08677686681165, 0.0, 0.0, 43.930198329328874, 0.0, 0.0, 0.0, 0.0]",1.0,12398.0,59.31133840000257,False,2026-07-24T09:55:25+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 01,genetic_algorithm,4,95.01133796792091,95.32542576259736,0.3140877946764533,False,True,"[4.096233332756284, 2.039566210134061, 31.842957098492956, 1.5987802223402636, 0.28340476807254067, 0.0, 0.0, 24.53526620169064, 1.312062527623618e-06, 0.047030257198280676, 0.11567434619501843, 4.233890005635631e-07, 27.925656011377903, 0.017981208473617276, 7.497448607816917]",1.0000000000000002,3050.0,15.171661800006405,False,2026-07-24T09:55:25+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 02,basin_hopping,4,95.41888070185973,95.41888059477925,-1.0708048137075821e-07,True,True,"[0.0, 0.0, 36.79224749676016, 0.0, 0.0, 0.0, 0.0, 25.74913012029418, 0.0, 0.0, 0.0, 0.0, 37.45862238294566, 0.0, 0.0]",1.0,3019.0,15.014612100028899,False,2026-07-24T09:55:40+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 02,genetic_algorithm,4,95.06994429589395,95.41888059477925,0.348936298885306,False,True,"[3.961173114949305, 2.0437939343808775, 30.18815849890361, 1.6430174752489863, 0.9445952087387438, 0.058641819765565116, 0.0, 30.346599333437123, 2.298435267697322e-09, 0.043197389968471646, 0.34596448515482636, 0.0, 23.507187322143285, 0.00016658574491188697, 6.917504829265847]",0.9999999999999997,3050.0,15.227660100033972,False,2026-07-24T09:55:41+00:00,
Study_sinusoidal_k15_s3,convex,sinusoidal,15,3,Scenario 03,slsqp,3,95.19943868317658,95.19943837481131,-3.083652728719244e-07,True,True,"[0.0, 0.0, 9.061707628715393, 0.0, 0.0, 0.0, 0.0, 47.60594803152049, 0.0, 0.0, 43.33234433976412, 0.0, 0.0, 0.0, 0.0]",1.0,12564.0,60.771900100051425,False,2026-07-24T09:55:43+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 03,basin_hopping,4,95.50988575334043,95.50988568985372,-6.348670922307065e-08,True,True,"[0.0, 0.0, 34.25273492516429, 0.0, 0.0, 0.0, 0.0, 27.316992997894456, 0.0, 0.0, 0.0, 0.0, 38.43027207694124, 0.0, 0.0]",1.0,2898.0,14.407217300031334,False,2026-07-24T09:55:55+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 01,slsqp,4,95.32542605963896,95.32542576259736,-2.9704159487664583e-07,True,True,"[0.0, 0.0, 39.33075841965999, 0.0, 0.0, 0.0, 0.0, 24.183397771412682, 0.0, 0.0, 0.0, 0.0, 36.48584380892733, 0.0, 0.0]",1.0,11027.0,54.52910469996277,False,2026-07-24T09:55:57+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 03,genetic_algorithm,4,95.24245938326825,95.50988568985372,0.2674263065854632,False,True,"[3.028451891803922, 0.06780719627742547, 13.803819111603444, 0.0, 2.067878140477575, 0.0032411712090251637, 0.0, 29.12894176578377, 0.0, 0.00012944158310237194, 0.002777481012533614, 0.9408744110796727, 32.35800652535234, 0.1592285705476544, 18.43884429326954]",1.0000000000000002,3050.0,14.591924400010612,False,2026-07-24T09:55:58+00:00,
Study_sinusoidal_k15_s5,convex,sinusoidal,15,5,Scenario 01,basin_hopping,5,94.99962270973882,94.99962255364348,-1.5609533932092745e-07,True,True,"[0.0, 78.2196395587554, 0.0, 0.0, 0.0, 0.0, 0.0, 21.78036044124459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1625.0,7.896108100016136,False,2026-07-24T09:56:05+00:00,
Study_sinusoidal_k15_s5,convex,sinusoidal,15,5,Scenario 01,genetic_algorithm,5,94.3098095239653,94.99962255364348,0.6898130296781773,False,True,"[3.897262023665752, 57.609422468152324, 0.5876601551404407, 2.071721584328829e-06, 0.684145122813878, 0.0, 0.00212098677495136, 23.473410622344947, 0.011893756805479482, 0.0, 0.026196176121467896, 12.123961283854431, 0.5139042243781672, 1.0660863289071152, 0.00393477931946982]",1.0,3050.0,14.115965100005269,False,2026-07-24T09:56:12+00:00,
Study_sinusoidal_k15_s4,convex,sinusoidal,15,4,Scenario 02,slsqp,4,95.41888074988061,95.41888059477925,-1.5510136108787265e-07,True,True,"[0.0, 0.0, 36.787549319228816, 0.0, 0.0, 0.0, 0.0, 25.752620290771972, 0.0, 0.0, 0.0, 0.0, 37.459830389999205, 0.0, 0.0]",1.0,11115.0,53.656384200032335,False,2026-07-24T09:56:14+00:00,
Study_sinusoidal_k15_s5,convex,sinusoidal,15,5,Scenario 02,basin_hopping,5,95.17196441753734,95.17196431274478,-1.0479256218332011e-07,True,True,"[6.841217913560095e-08, 76.92410839796517, 5.874487738377551e-08, 5.986580569160627e-08, 5.855225185763948e-08, 5.6798153541513665e-08, 4.596380367839599e-08, 23.07589084435678, 6.251833078905711e-08, 5.6059261631615826e-08, 5.562399433977254e-08, 7.018928251523643e-08, 4.9875966495999735e-08, 5.599344476429433e-08, 5.9080701148656405e-08]",1.0000000000000002,1656.0,7.5496114999987185,False,2026-07-24T09:56:20+00:00,
Study_sinusoidal_k15_s5,convex,sinusoidal,15,5,Scenario 01,slsqp,5,94.9996228311283,94.99962255364348,-2.7748482978040556e-07,True,True,"[8.674398680112854e-08, 78.20778787337312, 7.264962578354245e-08, 7.623505914937133e-08, 7.124815606791776e-08, 7.126736260999897e-08, 5.6631628026744365e-08, 21.7922111716913, 7.977973386123404e-08, 7.260887571511729e-08, 7.08943617203177e-08, 9.759638709137353e-08, 6.0149933537228e-08, 6.655959074902252e-08, 7.257090015012471e-08]",1.0,5967.0,28.593945399974473,False,2026-07-24T09:56:24+00:00,
Study_sinusoidal_k15_s5,convex,sinusoidal,15,5,Scenario 02,genetic_algorithm,5,93.89214938464553,95.17196431274478,1.279814928099242,False,True,"[5.2539194283743, 52.31546613622455, 0.2586517256058516, 0.016222803691599324, 2.8619121213582988, 0.9778874896696361, 0.0, 25.314369587650376, 0.5240512965644113, 0.7646383581808213, 0.0013983769803991956, 6.646633333690141, 0.010220754460573222, 4.2614458293565045, 0.793182758192526]",1.0,3050.0,14.801022899977397,False,2026-07-24T09:56:29+00:00,
Study_sinusoidal_k15_s5,convex,sinusoidal,15,5,Scenario 03,basin_hopping,5,95.33454238388566,95.3345423103743,-7.351135877797788e-08,True,True,"[2.04234259009301e-08, 75.65163018208642, 1.7823216656565465e-08, 1.9058394457216918e-08, 1.8365163877298465e-08, 1.5158705082897452e-08, 1.3973233778049413e-08, 24.348369523038183, 1.7385164479319546e-08, 1.6078679090978083e-08, 1.5906294077729115e-08, 1.910730648238062e-08, 5.822955164728527e-08, 1.7540985093702967e-08, 4.582529050764855e-08]",1.0,1655.0,8.168824099993799,False,2026-07-24T09:56:32+00:00,
